5.983853374460003353e+22 3.582342013175249877e-27 5.004450490624625110e-12 1.014222348138852976e+07 -7.801343829361265780e-09 -7.801343829361265780e-09
6.026292050874612895e+22 3.575536565369092809e-27 4.992576739368656189e-12 1.013741791128578968e+07 -7.833563994959751146e-09 -7.833563994959751146e-09
6.068730727289223276e+22 3.568713507134935071e-27 4.980677027783272967e-12 1.013259120090633072e+07 -7.865420005495852011e-09 -7.865420005495852011e-09
6.111169403703833657e+22 3.561873266077554671e-27 4.968752149710189756e-12 1.012774355940685980e+07 -7.896912724019672087e-09 -7.896912724019672087e-09
6.153608080118444039e+22 3.555016267320772161e-27 4.956802893768217660e-12 1.012287519567025453e+07 -7.928043047081051253e-09 -7.928043047081051253e-09
6.196046756533053581e+22 3.548142933469544826e-27 4.944830043283392858e-12 1.011798631828605756e+07 -7.958811904138713748e-09 -7.958811904138713748e-09
6.238485432947663123e+22 3.541253684573215258e-27 4.932834376221482218e-12 1.011307713553122990e+07 -7.989220256966352496e-09 -7.989220256966352496e-09
6.280924109362273504e+22 3.534348938089938741e-27 4.920816665122863828e-12 1.010814785535119288e+07 -8.019269099061846781e-09 -8.019269099061846781e-09
6.323362785776883047e+22 3.527429108852253543e-27 4.908777677039744473e-12 1.010319868534110300e+07 -8.048959455052990884e-09 -8.048959455052990884e-09
6.365801462191493428e+22 3.520494609033804185e-27 4.896718173475722940e-12 1.009822983272744529e+07 -8.078292380103838134e-09 -8.078292380103838134e-09
6.408240138606102970e+22 3.513545848117205472e-27 4.884638910327649888e-12 1.009324150434982032e+07 -8.107268959329599669e-09 -8.107268959329599669e-09
6.450678815020712513e+22 3.506583232863026490e-27 4.872540637829785077e-12 1.008823390664308704e+07 -8.135890307200247210e-09 -8.135890307200247210e-09
6.493117491435322894e+22 3.499607167279908197e-27 4.860424100500222882e-12 1.008320724561968818e+07 -8.164157566955041244e-09 -8.164157566955041244e-09
6.535556167849932436e+22 3.492618052595776582e-27 4.848290037089566708e-12 1.007816172685233690e+07 -8.192071910015821742e-09 -8.192071910015821742e-09
6.577994844264543656e+22 3.485616287230170044e-27 4.836139180531823215e-12 1.007309755545685999e+07 -8.219634535399134204e-09 -8.219634535399134204e-09
6.620433520679153199e+22 3.478602266767646566e-27 4.823972257897516368e-12 1.006801493607544899e+07 -8.246846669131714059e-09 -8.246846669131714059e-09
6.662872197093762741e+22 3.471576383932277115e-27 4.811789990348960714e-12 1.006291407286006585e+07 -8.273709563670130135e-09 -8.273709563670130135e-09
6.705310873508373122e+22 3.464539028563199470e-27 4.799593093097710853e-12 1.005779516945620626e+07 -8.300224497320305695e-09 -8.300224497320305695e-09
6.747749549922982665e+22 3.457490587591244649e-27 4.787382275364125718e-12 1.005265842898684740e+07 -8.326392773660255561e-09 -8.326392773660255561e-09
6.790188226337593046e+22 3.450431445016590751e-27 4.775158240339058157e-12 1.004750405403677933e+07 -8.352215720960596462e-09 -8.352215720960596462e-09
6.832626902752202588e+22 3.443361981887467887e-27 4.762921685147616508e-12 1.004233224663710222e+07 -8.377694691619865574e-09 -8.377694691619865574e-09
6.875065579166812131e+22 3.436282576279875441e-27 4.750673300814978768e-12 1.003714320825006627e+07 -8.402831061588228748e-09 -8.402831061588228748e-09
6.917504255581422512e+22 3.429193603278314562e-27 4.738413772234252919e-12 1.003193713975415751e+07 -8.427626229802014879e-09 -8.427626229802014879e-09
6.959942931996032054e+22 3.422095434957522219e-27 4.726143778136327643e-12 1.002671424142946303e+07 -8.452081617622452359e-09 -8.452081617622452359e-09
